gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2447991246,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/35095004,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,40.944565,-73.721701,8,,,,,,2019-10-30T14:26:09Z,30,10,2019,2706026,2706026,HUMAN_OBSERVATION,iNaturalist,Observations,35095004,,,2019-10-30T18:28:30Z,CC_BY_NC_4_0,jzeiger05,jzeiger05,,,2019-11-08T01:24:32.504Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2447970135,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/35009887,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.23813,-73.669044,8,,,,,,2019-10-25T11:46:34Z,25,10,2019,2706026,2706026,HUMAN_OBSERVATION,iNaturalist,Observations,35009887,,,2019-10-28T15:18:30Z,CC_BY_NC_4_0,jzeiger05,jzeiger05,,,2019-11-08T01:24:19.097Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2447945342,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34926992,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,,US,,New Jersey,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,40.546105,-74.621733,33,,,,,,2019-10-26T15:49:00Z,26,10,2019,2706026,2706026,HUMAN_OBSERVATION,iNaturalist,Observations,34926992,,,2019-10-27T14:42:49Z,CC_BY_NC_4_0,sarahs0922,sarahs0922,,,2019-11-08T01:23:55.435Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2447928237,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34856383,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,,US,,Maine,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.584885,-70.223915,,,,,,,2019-10-22T11:39:08Z,22,10,2019,2706026,2706026,HUMAN_OBSERVATION,iNaturalist,Observations,34856383,,,2019-10-25T02:05:59Z,CC_BY_NC_4_0,cschorn,cschorn,,,2019-11-08T01:23:37.187Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2447845501,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34302618,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,,US,,Delaware,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,39.811173,-75.48182,41,,,,,,2019-10-13T10:20:47Z,13,10,2019,2706026,2706026,HUMAN_OBSERVATION,iNaturalist,Observations,34302618,,,2019-10-13T14:21:15Z,CC_BY_NC_4_0,gutschow,gutschow,,,2019-11-08T01:22:42.719Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2447818664,7f5e4129-0717-428e-876a-464fbd5d9a47,Natuurpunt:Waarnemingen:180269910,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sacchariflorus,,SPECIES,Miscanthus sacchariflorus (Maxim.) Hack.,Miscanthus sacchariflorus,(Maxim.) Hack.,BE,,Flemish Brabant,,1,4d3ceea8-5699-439d-a899-decac9cbbdac,51.02962,5.11643,25,,,,,,2019-09-27T00:00:00Z,27,9,2019,2706023,7738766,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC_BY_NC_4_0,Natuurpunt Studie,,,,2019-11-07T13:42:26.122Z,,
2447818620,7f5e4129-0717-428e-876a-464fbd5d9a47,Natuurpunt:Waarnemingen:180270225,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sacchariflorus,,SPECIES,Miscanthus sacchariflorus (Maxim.) Hack.,Miscanthus sacchariflorus,(Maxim.) Hack.,BE,,Flemish Brabant,,1,4d3ceea8-5699-439d-a899-decac9cbbdac,51.02143,5.11094,7,,,,,,2019-09-27T00:00:00Z,27,9,2019,2706023,7738766,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC_BY_NC_4_0,Natuurpunt Studie,,,,2019-11-07T13:42:25.712Z,,
2447818407,7f5e4129-0717-428e-876a-464fbd5d9a47,Natuurpunt:Waarnemingen:180304041,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,Andersson,BE,,Antwerp,,1,4d3ceea8-5699-439d-a899-decac9cbbdac,51.26282,4.80492,5,,,,,,2019-09-30T00:00:00Z,30,9,2019,2706026,2706026,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC_BY_NC_4_0,Natuurpunt Studie,,,,2019-11-07T13:42:23.165Z,,
2447818405,7f5e4129-0717-428e-876a-464fbd5d9a47,Natuurpunt:Waarnemingen:180873223,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,Andersson,BE,,East Flanders,,1,4d3ceea8-5699-439d-a899-decac9cbbdac,50.84774,3.64225,60,,,,,,2019-10-11T00:00:00Z,11,10,2019,2706026,2706026,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC_BY_NC_4_0,Natuurpunt Studie,,,,2019-11-07T13:42:23.166Z,,
2445129001,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34640509,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,,US,,Virginia,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.683317,-77.417908,,,,,,,2019-10-19T15:50:00Z,19,10,2019,2706026,2706026,HUMAN_OBSERVATION,iNaturalist,Observations,34640509,,,2019-10-20T17:13:31Z,CC_BY_NC_4_0,stephen,stephen,,,2019-10-31T16:10:39.600Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2445110864,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34610484,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,,US,,Pennsylvania,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,39.735183,-76.034641,6,,,,,,2019-10-19T15:44:52Z,19,10,2019,2706026,2706026,HUMAN_OBSERVATION,iNaturalist,Observations,34610484,,,2019-10-19T22:58:48Z,CC_BY_NC_4_0,choess,choess,,,2019-10-31T16:10:25.035Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2445090735,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34539514,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sacchariflorus,,SPECIES,Miscanthus sacchariflorus (Maxim.) Benth. & Hook.f. ex Franch.,Miscanthus sacchariflorus,,CA,,Ontario,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.76179,-81.083964,176,,,,,,2019-10-14T13:19:59Z,14,10,2019,7738766,7738766,HUMAN_OBSERVATION,iNaturalist,Observations,34539514,,,2019-10-21T01:18:03Z,CC_BY_NC_4_0,Jeremy Roule,Jeremy Roule,,,2019-10-31T16:09:57.605Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2445087422,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34845024,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,,GB,,England,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.381706,-2.895661,1,,,,,,2019-10-24T16:16:00Z,24,10,2019,2706026,2706026,HUMAN_OBSERVATION,iNaturalist,Observations,34845024,,,2019-10-24T22:03:23Z,CC_BY_NC_4_0,Stephen James McWilliam,Stephen James McWilliam,,,2019-10-31T16:12:02.425Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2445025118,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34846099,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,,US,,Pennsylvania,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,39.877452,-75.666167,16,,,,,,2019-10-21T13:40:00Z,21,10,2019,2706026,2706026,HUMAN_OBSERVATION,iNaturalist,Observations,34846099,,,2019-10-24T21:18:26Z,CC_BY_NC_4_0,Nate Hartley,Nate Hartley,,,2019-10-31T16:12:02.084Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2444990598,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34679782,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,,KR,,Jeollanam-do,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.7508,126.129687,6,,,,,,2019-10-21T16:58:21Z,21,10,2019,2706026,2706026,HUMAN_OBSERVATION,iNaturalist,Observations,34679782,,,2019-10-21T07:58:33Z,CC_BY_NC_4_0,sonyunju,sonyunju,,,2019-10-31T16:10:55.543Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2444967874,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34777664,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,,US,,North Carolina,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.141771,-82.839911,4,,,,,,2019-10-22T16:59:30Z,22,10,2019,2706026,2706026,HUMAN_OBSERVATION,iNaturalist,Observations,34777664,,,2019-10-23T11:41:06Z,CC_BY_NC_4_0,whiteoak,whiteoak,,,2019-10-31T16:11:36.249Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2443066949,51fa6038-895d-4ed7-bf80-0754fa4d5f54,FKP:76206,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis Andersson,,KP,大羅信洞,Ryanggang,,,7cd70147-b83d-453f-8c6c-d4b208a5b532,41.45194,127.44167,,,,,,,1897-08-16T00:00:00Z,16,8,1897,2706026,2706026,HUMAN_OBSERVATION,,,FKP:76206,Komaorv 122,Chin S. Chang,,CC_BY_NC_4_0,,"Komarov, V.L.",,,2019-10-31T10:09:59.289Z,,
2443049475,51fa6038-895d-4ed7-bf80-0754fa4d5f54,FKP:4552,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis Andersson,,KR,智異山 月坪里,Gyeongsangnam-do,,,7cd70147-b83d-453f-8c6c-d4b208a5b532,35.455471,127.700976,,,,,,,1936-09-18T00:00:00Z,18,9,1936,2706026,2706026,PRESERVED_SPECIMEN,KYO,,FKP:4552,,Chin S. Chang,,CC_BY_NC_4_0,,"Okamoto, S.",,,2019-10-31T10:09:50.428Z,,
2443049305,51fa6038-895d-4ed7-bf80-0754fa4d5f54,FKP:4548,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis Andersson,,KR,南原 智異山 雲峰 - 八郞峠,Jeollabuk-do,,,7cd70147-b83d-453f-8c6c-d4b208a5b532,35.416964,127.555912,,,,,,,1935-09-10T00:00:00Z,10,9,1935,2706026,2706026,PRESERVED_SPECIMEN,KYO,,FKP:4548,,Chin S. Chang,,CC_BY_NC_4_0,,"Okamoto, S.",,,2019-10-31T10:09:50.383Z,,
2443049208,51fa6038-895d-4ed7-bf80-0754fa4d5f54,FKP:4553,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis Andersson,,KR,智異山 德頭山,Jeollabuk-do,,,7cd70147-b83d-453f-8c6c-d4b208a5b532,35.432422,127.583013,,,,,,,1935-09-12T00:00:00Z,12,9,1935,2706026,2706026,PRESERVED_SPECIMEN,KYO,,FKP:4553,,Chin S. Chang,,CC_BY_NC_4_0,,"Okamoto, S.",,,2019-10-31T10:09:50.368Z,,
2443049128,51fa6038-895d-4ed7-bf80-0754fa4d5f54,FKP:3913,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis Andersson,,KR,智異山 雲峰,Jeollabuk-do,,,7cd70147-b83d-453f-8c6c-d4b208a5b532,35.439747,127.528864,,,,,,,1936-10-03T00:00:00Z,3,10,1936,2706026,2706026,PRESERVED_SPECIMEN,KYO,,FKP:3913,,Chin S. Chang,,CC_BY_NC_4_0,,"Okamoto, S.",,,2019-10-31T10:09:50.247Z,,
2443049115,51fa6038-895d-4ed7-bf80-0754fa4d5f54,FKP:4549,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis Andersson,,KR,智異山 馬川面 白武洞,Gyeongsangnam-do,,,7cd70147-b83d-453f-8c6c-d4b208a5b532,35.363332,127.680679,,,,,,,1935-09-19T00:00:00Z,19,9,1935,2706026,2706026,PRESERVED_SPECIMEN,KYO,,FKP:4549,,Chin S. Chang,,CC_BY_NC_4_0,,"Okamoto, S.",,,2019-10-31T10:09:49.999Z,,
2443049076,51fa6038-895d-4ed7-bf80-0754fa4d5f54,FKP:4551,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis Andersson,,KP,元山,Kangwon-do,,,7cd70147-b83d-453f-8c6c-d4b208a5b532,39.147635,127.445827,,,,,,,1932-09-13T00:00:00Z,13,9,1932,2706026,2706026,PRESERVED_SPECIMEN,KYO,,FKP:4551,,Chin S. Chang,,CC_BY_NC_4_0,,"Kitamura, S.",,,2019-10-31T10:09:49.966Z,,
2443049052,51fa6038-895d-4ed7-bf80-0754fa4d5f54,FKP:4550,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis Andersson,,KR,智異山 月坪里,Gyeongsangnam-do,,,7cd70147-b83d-453f-8c6c-d4b208a5b532,35.455471,127.700976,,,,,,,1936-09-18T00:00:00Z,18,9,1936,2706026,2706026,PRESERVED_SPECIMEN,KYO,,FKP:4550,,Chin S. Chang,,CC_BY_NC_4_0,,"Okamoto, S.",,,2019-10-31T10:09:50.504Z,,
2443048966,51fa6038-895d-4ed7-bf80-0754fa4d5f54,FKP:3895,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis Andersson,,KR,伽倻面 伽倻山,Gyeongsangnam-do,,,7cd70147-b83d-453f-8c6c-d4b208a5b532,35.824578,128.133364,,,,,,,1935-08-22T00:00:00Z,22,8,1935,2706026,2706026,PRESERVED_SPECIMEN,KYO,,FKP:3895,,Chin S. Chang,,CC_BY_NC_4_0,,"Koidzumi, G.",,,2019-10-31T10:09:50.196Z,,
2443048888,51fa6038-895d-4ed7-bf80-0754fa4d5f54,FKP:3914,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis Andersson,,KP,羅南,Hamgyong-bukto,,,7cd70147-b83d-453f-8c6c-d4b208a5b532,41.713611,129.684444,,,,,,,1935-08-31T00:00:00Z,31,8,1935,2706026,2706026,PRESERVED_SPECIMEN,KYO,,FKP:3914,,Chin S. Chang,,CC_BY_NC_4_0,,"Saito, T.",,,2019-10-31T10:09:49.863Z,,
2443048795,51fa6038-895d-4ed7-bf80-0754fa4d5f54,FKP:3912,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis Andersson,,KP,元山,Kangwon-do,,,7cd70147-b83d-453f-8c6c-d4b208a5b532,39.147635,127.445827,,,,,,,1932-09-13T00:00:00Z,13,9,1932,2706026,2706026,PRESERVED_SPECIMEN,KYO,,FKP:3912,,Chin S. Chang,,CC_BY_NC_4_0,,"Kitamura, S.",,,2019-10-31T10:09:49.861Z,,
2443048713,51fa6038-895d-4ed7-bf80-0754fa4d5f54,FKP:3894,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis Andersson,,KR,智異山,Jeollabuk-do,,,7cd70147-b83d-453f-8c6c-d4b208a5b532,35.294322,127.531099,,,,,,,1933-09-01T00:00:00Z,1,9,1933,2706026,2706026,PRESERVED_SPECIMEN,KYO,,FKP:3894,,Chin S. Chang,,CC_BY_NC_4_0,,"Koidzumi, G.",,,2019-10-31T10:09:50.235Z,,
2443048697,51fa6038-895d-4ed7-bf80-0754fa4d5f54,FKP:3896,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis Andersson,,KR,白羊山,Jeollanam-do,,,7cd70147-b83d-453f-8c6c-d4b208a5b532,35.457104,126.863508,,,,,,,1932-09-04T00:00:00Z,4,9,1932,2706026,2706026,PRESERVED_SPECIMEN,KYO,,FKP:3896,,Chin S. Chang,,CC_BY_NC_4_0,,"Koidzumi, G.",,,2019-10-31T10:09:49.990Z,,
2443048686,51fa6038-895d-4ed7-bf80-0754fa4d5f54,FKP:3897,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis Andersson,,KR,金井山 梵魚寺,Busan,,,7cd70147-b83d-453f-8c6c-d4b208a5b532,35.283848,129.068928,,,,,,,1935-08-25T00:00:00Z,25,8,1935,2706026,2706026,PRESERVED_SPECIMEN,KYO,,FKP:3897,,Chin S. Chang,,CC_BY_NC_4_0,,"Koidzumi, G.",,,2019-10-31T10:09:49.880Z,,
2443048520,51fa6038-895d-4ed7-bf80-0754fa4d5f54,FKP:3889,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis Andersson,,KP,蓮坪-厚州川-厚州古邑,Ryanggang,,,7cd70147-b83d-453f-8c6c-d4b208a5b532,41.46611,127.49778,,,,,,,1897-08-15T00:00:00Z,15,8,1897,2706026,2706026,PRESERVED_SPECIMEN,TI,,FKP:3889,,Chin S. Chang,,CC_BY_NC_4_0,,"Komarov, V.L.",,,2019-10-31T10:09:49.861Z,,
2439432153,4ce8e3f9-2546-4af1-b28d-e2eadf05dfd4,eda9fd4f-8b8a-471e-99fb-7e902a4a19a1,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,,AU,33.7 km by road (approximately S) from Perth on Albany Highway.,Western Australia,present,,1deb09e1-ded6-469a-a46e-f6329cb03b6a,-32.1667,116.05,10000,,,,,,1980-04-27T00:00:00Z,27,4,1980,2706026,2706026,PRESERVED_SPECIMEN,CANB,CANB,CANB 712381.1,1055,,,CC_BY_4_0,,"Perry, G.",,,2019-10-30T09:15:52.613Z,,COORDINATE_ROUNDED
2439359589,4ce8e3f9-2546-4af1-b28d-e2eadf05dfd4,fe806c58-4f8b-4269-a646-c4a1a70918a5,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus floridulus,,SPECIES,Miscanthus floridulus Warb. ex K.Schum. & Lauterb.,Miscanthus floridulus,,PG,"Papua, Central district, road from Woitape to Kosipi, E slope of Mt Wosa.",,present,,1deb09e1-ded6-469a-a46e-f6329cb03b6a,-8.5,147.2167,7000,,,,,,1965-01-11T00:00:00Z,11,1,1965,2706022,2706022,PRESERVED_SPECIMEN,CANB,CANB,CANB 164892.1,NGF 20299,"Lally, T.R.",,CC_BY_4_0,,"Royen, P. van",,,2019-10-30T09:32:14.272Z,,
2439300057,4ce8e3f9-2546-4af1-b28d-e2eadf05dfd4,cf3d8278-eb4f-4b49-8da6-cbc5b058f617,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus floridulus,,SPECIES,Miscanthus floridulus Warb. ex K.Schum. & Lauterb.,Miscanthus floridulus,,PG,"Irafo, road to Okapa.",,present,,1deb09e1-ded6-469a-a46e-f6329cb03b6a,-6.42889,145.67445,10,,,,,,2014-05-28T00:00:00Z,28,5,2014,2706022,2706022,PRESERVED_SPECIMEN,DNA,DNA,DNA D0266629,4562,,,CC_BY_4_0,,"Westaway, J.",,,2019-10-30T09:08:05.070Z,,
2439285702,4ce8e3f9-2546-4af1-b28d-e2eadf05dfd4,f0244f99-ace0-45be-bbf1-55896550306d,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus floridulus,,SPECIES,Miscanthus floridulus Warb. ex K.Schum. & Lauterb.,Miscanthus floridulus,,PG,"Upper Kaugel [River] valley, Alip, Kebaka; adjacent to Yebi's garden.",,present,,1deb09e1-ded6-469a-a46e-f6329cb03b6a,-6.0833,144.1333,10000,,,,,,1962-03-29T00:00:00Z,29,3,1962,2706022,2706022,PRESERVED_SPECIMEN,CANB,CANB,CANB 113103.1,25,,,CC_BY_4_0,,Bowers,,,2019-10-30T09:16:24.694Z,,
2439238888,4ce8e3f9-2546-4af1-b28d-e2eadf05dfd4,ea4dc10d-27e5-4a72-952f-a5e00e00ed95,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus floridulus,,SPECIES,Miscanthus floridulus Warb. ex K.Schum. & Lauterb.,Miscanthus floridulus,,ID,New Guinea: Wissel Lake Region. Bir.Omstreken van de Post.,,present,,1deb09e1-ded6-469a-a46e-f6329cb03b6a,-3.9167,136.25,10000,,,,,,1939-04-01T00:00:00Z,1,4,1939,2706022,2706022,PRESERVED_SPECIMEN,CANB,CANB,CANB 117864.1,4838,,,CC_BY_4_0,,"Eyma, Dr P.J.",,,2019-10-30T09:15:03.399Z,,
2439224555,4ce8e3f9-2546-4af1-b28d-e2eadf05dfd4,e56531d8-ec97-4065-863d-0fc0bba19ee0,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus floridulus,,SPECIES,Miscanthus floridulus Warb. ex K.Schum. & Lauterb.,Miscanthus floridulus,,PG,"Road above Tomba, Hagen sub-district; W Highlands, TNG.",,present,,1deb09e1-ded6-469a-a46e-f6329cb03b6a,-5.8167,144,2000,,2400,,,,1957-07-06T00:00:00Z,6,7,1957,2706022,2706022,PRESERVED_SPECIMEN,CANB,CANB,CANB 41772.1,255,"Hoogland, R.D.",,CC_BY_4_0,,"Robbins, R.G.",,,2019-10-30T09:13:02.842Z,,
2439219805,4ce8e3f9-2546-4af1-b28d-e2eadf05dfd4,d505d214-8fd2-45cf-b25e-2ac33aede460,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,,AU,"Albany Highway, Bedfordale, SW of Armadale",Western Australia,present,,1deb09e1-ded6-469a-a46e-f6329cb03b6a,-32.181389,116.046667,3000,,,,,,1985-12-06T00:00:00Z,6,12,1985,2706026,2706026,PRESERVED_SPECIMEN,PERTH,PERTH,PERTH 834327,7957,T.D. Macfarlane,,CC_BY_4_0,,"Keighery, G.J.",,,2019-10-30T09:09:36.188Z,,COORDINATE_ROUNDED
2439188653,4ce8e3f9-2546-4af1-b28d-e2eadf05dfd4,c6a68bb7-4526-4d8d-a12e-da899a8a34c7,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus floridulus,,SPECIES,Miscanthus floridulus Warb. ex K.Schum. & Lauterb.,Miscanthus floridulus,,PG,"Near Yogos village, lower Tale valley, Wabag subdistrict, Western Highlands, TNG.",,present,,1deb09e1-ded6-469a-a46e-f6329cb03b6a,-5.65,143.8167,2000,,2000,,,,1960-06-24T00:00:00Z,24,6,1960,2706022,2706022,PRESERVED_SPECIMEN,CANB,CANB,CANB 83106.1,6748,"Lally, T.R.",,CC_BY_4_0,,"Hoogland, R.D.",,,2019-10-30T09:01:31.361Z,,
2439168609,4ce8e3f9-2546-4af1-b28d-e2eadf05dfd4,faf7844a-32b2-437d-8342-68aca5dd9d01,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,,AU,Woodford.,New South Wales,present,,1deb09e1-ded6-469a-a46e-f6329cb03b6a,-33.72,150.47,2000,,,,,,1947-02-20T00:00:00Z,20,2,1947,2706026,2706026,PRESERVED_SPECIMEN,NSW,NSW,NSW 23597,299,"Simon, B.K.",,CC_BY_4_0,,"Henderson, D.L.W.",,,2019-10-30T09:24:55.421Z,,
